date,AAPL,ABBV,ABT,ADBE,AMGN,AMZN,AVGO,AXP,BA,BAC,BK,BKR,BMY,C,CAT,COP,CSCO,CVX,DE,EOG,F,GE,GM,GOOGL,GS,HAL,HD,HON,INTC,JNJ,JPM,LLY,LMT,LOW,MCD,META,MMM,MPC,MRK,MS,MSFT,NKE,NVDA,ORCL,PFE,PSX,RTX,SBUX,SCHW,SLB,TGT,TJX,TMO,UNH,UNP,UPS,USB,VLO,WFC,XOM
2023-09-28,169.22616577148438,141.52500915527344,94.30904388427734,504.6700134277344,256.4693298339844,125.9800033569336,81.28064727783203,146.63995361328125,190.42999267578125,26.34082794189453,40.58139801025391,35.07423400878906,52.908721923828125,38.63346862792969,268.202392578125,116.8274383544922,50.80985641479492,158.14602661132812,375.1316223144531,121.46048736572266,11.031472206115724,88.71837615966797,32.53866958618164,131.52122497558594,311.8145446777344,40.11948394775391,290.5967102050781,180.23580932617188,34.60129165649414,148.38758850097656,140.80691528320312,537.8905029296875,392.0268249511719,200.76702880859372,254.8366241455078,302.3015441894531,73.47264862060547,148.8133544921875,98.94490814208984,77.2066650390625,309.4916076660156,86.80362701416016,43.066043853759766,103.6357650756836,28.804330825805664,116.2042236328125,69.12940216064453,87.18928527832031,53.161258697509766,58.25704956054688,103.24176025390624,87.4836196899414,500.374267578125,494.8859558105469,196.30064392089844,142.21868896484375,29.99396324157715,139.53610229492188,39.09580612182617,112.43182373046876
2023-09-29,169.74168395996094,138.5596923828125,93.0883560180664,509.8999938964844,254.51844787597656,127.12000274658205,81.14192962646484,145.6248016357422,191.67999267578125,26.168790817260746,40.55287551879883,33.856842041015625,52.81772232055664,38.56782913208008,265.05670166015625,114.0476531982422,50.696685791015625,156.31973266601562,367.9649963378906,118.91812896728516,10.908509254455566,87.30476379394531,32.352230072021484,130.07986450195312,310.25164794921875,38.88105010986328,289.3232116699219,177.95286560058594,34.96520233154297,147.31874084472656,138.3550567626953,530.65869140625,390.1189575195313,200.82501220703125,252.77365112304688,298.5719909667969,73.75626373291016,145.83575439453125,97.66422271728516,76.71818542480469,311.5736999511719,92.6047592163086,43.475830078125,103.41120910644533,29.77375030517578,113.16207885742188,69.1006088256836,87.37116241455078,53.50234603881836,55.733280181884766,104.1935043334961,86.79998779296875,503.50775146484375,489.1522216796875,195.83905029296875,142.5570526123047,30.538972854614254,134.35018920898438,39.04802703857422,110.65316772460938
2023-10-02,172.25990295410156,137.80677795410156,92.01187133789062,521.1300048828125,252.1982879638672,129.4600067138672,81.56884765625,145.90786743164062,187.8300018310547,25.51887321472168,40.00139236450195,33.12833404541016,52.64481735229492,37.9770736694336,263.81396484375,111.47728729248048,51.29079055786133,154.3914794921875,364.5133056640625,116.0099105834961,10.811896324157717,85.91484069824219,31.861597061157227,133.37013244628906,305.3903503417969,38.18023300170898,287.0921936035156,175.90110778808594,34.876686096191406,146.75123596191406,137.16249084472656,531.8046875,389.0315246582031,198.79591369628903,247.31402587890625,305.1459350585937,71.0776596069336,144.56378173828125,97.2847671508789,75.53459167480469,317.5436096191406,91.57817840576172,44.75814437866211,104.1824951171875,30.46491050720215,112.09779357910156,68.49571228027344,87.23715209960938,52.18671417236328,55.38912963867188,100.53726959228516,86.60468292236328,493.1823120117188,499.2226257324219,194.8869171142578,141.83456420898438,29.68912506103516,130.918212890625,37.85345458984375,108.81804656982422
2023-10-03,170.92149353027344,137.04452514648438,92.06954193115234,507.0299987792969,247.17913818359372,124.72000122070312,79.60326385498047,141.58372497558594,188.9199981689453,24.76382064819336,39.28827667236328,33.09956741333008,52.07149505615234,37.3769416809082,261.1439514160156,111.95328521728516,50.95835494995117,154.7530059814453,363.479736328125,116.55403137207033,10.601101875305176,85.10140991210938,30.79202079772949,131.6405029296875,293.5198669433594,38.45863723754883,279.53741455078125,174.48512268066406,35.10289764404297,146.93093872070312,136.15121459960938,518.862548828125,385.2252807617188,193.4042510986328,244.18603515625,299.29803466796875,69.95106506347656,141.91378784179688,96.5447998046875,73.28948974609375,309.2449035644531,92.0914535522461,43.49381256103516,102.04437255859376,30.42900848388672,108.90495300292967,67.76602935791016,85.65763854980469,49.99399948120117,56.029632568359375,100.98016357421876,85.79409790039062,496.9822082519531,494.2747497558594,195.98329162597656,140.61814880371094,28.95013427734375,126.64244842529295,36.95513916015625,109.00626373291016
2023-10-04,172.1707000732422,137.2862091064453,91.93498229980467,518.4199829101562,251.37440490722656,127.0,80.48054504394531,143.12596130371094,186.72999572753903,24.79249382019043,39.21220016479492,31.76715087890625,51.62559127807617,37.33006286621094,257.3185729980469,107.88831329345705,50.76838684082031,151.1467742919922,367.5944519042969,111.97594451904295,10.530839920043944,85.96221923828125,30.458391189575195,134.4337615966797,295.8978271484375,36.74019241333008,279.9683532714844,175.79515075683594,35.33895492553711,147.10122680664062,136.76182556152344,525.0570678710938,382.8404846191406,192.8534698486328,245.4525604248047,303.9127197265625,69.34444427490234,136.72946166992188,96.9242706298828,74.29461669921875,314.7411499023437,92.86624145507812,44.017539978027344,104.54373168945312,29.899417877197266,104.06390380859376,67.3243637084961,87.25630950927734,50.1011962890625,53.372032165527344,100.47129821777344,85.97966003417969,499.8073120117188,495.3904724121094,194.53106689453125,140.59071350097656,28.85776138305664,121.9874496459961,37.24184799194336,104.9313507080078
2023-10-05,173.4099884033203,137.0631103515625,92.46359252929688,516.4400024414062,251.03347778320312,125.95999908447266,80.48543548583984,144.16490173339844,186.2899932861328,24.90718650817871,39.64007186889648,31.968454360961918,51.864593505859375,37.39569854736328,253.21165466308597,107.97398376464844,50.40745162963867,151.9440460205078,366.317138671875,111.13160705566406,10.451791763305664,85.85955047607422,29.74206924438477,134.2647705078125,297.7196044921875,36.53858947753906,279.3076171875,173.40628051757812,35.29961013793945,148.63351440429688,137.33843994140625,534.9564208984375,379.0438537597656,193.056396484375,242.01751708984372,303.12701416015625,69.19475555419922,137.1052703857422,98.28084564208984,74.3509750366211,315.1358947753906,92.7693862915039,44.6641960144043,105.78365325927734,30.04303550720215,103.1126480102539,66.6138687133789,88.42417907714844,49.76011276245117,52.9609603881836,99.0860824584961,85.77456665039062,495.4005737304688,500.83306884765625,192.9634246826172,140.27975463867188,29.439716339111328,120.85924530029295,37.55720520019531,102.56922149658205
2023-10-06,175.9678497314453,137.7974853515625,93.11720275878906,526.6799926757812,253.2968597412109,127.95999908447266,82.57605743408203,146.35052490234375,187.3800048828125,24.91674423217773,40.07745361328125,32.33271026611328,52.0852165222168,38.04271697998047,258.2991943359375,109.79227447509766,50.76838684082031,150.39585876464844,369.0960388183594,113.21426391601562,10.539623260498049,88.03130340576172,30.32101249694824,136.7598114013672,299.6181335449219,37.143402099609375,280.38006591796875,177.87582397460938,35.59467315673828,149.1064453125,139.4528350830078,558.4102783203125,382.2681579589844,192.8051605224609,238.1698760986328,313.7090148925781,69.64381408691406,137.97254943847656,98.54647827148438,75.45943450927734,322.9314880371094,94.04776763916016,45.73762512207031,107.35552215576172,29.73784446716309,102.83951568603516,66.9883041381836,88.8836898803711,50.20840072631836,53.24774932861328,98.95415496826172,86.48748779296875,495.92779541015625,509.1571960449219,194.7137756347656,141.09373474121094,29.430479049682617,119.95858764648438,37.929908752441406,100.85643005371094
2023-10-09,177.45498657226562,138.606201171875,93.00184631347656,529.2899780273438,257.1511535644531,128.25999450683594,83.61356353759766,145.8604736328125,188.4900054931641,25.14612579345703,39.8682746887207,33.3583869934082,52.03926086425781,38.20212936401367,263.4061584472656,115.9706573486328,51.21479797363281,154.55833435058594,373.38623046875,119.3684310913086,10.601101875305176,87.07574462890625,30.409326553344727,137.59478759765625,299.74273681640625,39.65867614746094,282.8121032714844,179.66749572753906,35.46681594848633,149.9577178955078,139.1356964111328,564.8714599609375,416.4187927246094,193.9646453857422,239.80105590820312,316.6229858398437,70.1559066772461,141.2392578125,99.1346435546875,75.06490325927734,325.4575500488281,93.82501983642578,45.24888229370117,107.7069854736328,29.80068016052246,104.74202728271484,70.0799331665039,88.720947265625,50.43253707885742,55.675926208496094,99.66089630126952,86.63398742675781,493.5205383300781,510.8065490722656,196.48341369628903,141.1577606201172,29.56903839111328,120.35677337646484,37.9394645690918,104.3855209350586
2023-10-10,176.86012268066406,138.4016876220703,93.77078247070312,532.719970703125,256.8765563964844,129.47999572753906,83.86073303222656,147.9285125732422,193.52999877929688,25.81515884399414,40.22008514404297,33.454246520996094,51.83702087402344,38.8585205078125,265.2605895996094,114.60931396484376,51.16730880737305,154.3914794921875,381.0892028808594,118.87122344970705,10.715283393859863,88.0392074584961,30.89014434814453,137.23695373535156,301.8138122558594,39.505069732666016,286.5081481933594,179.49407958984375,35.83072662353516,149.78746032714844,139.98141479492188,572.33056640625,415.0546875,195.9068145751953,241.3362579345703,320.083984375,71.40853881835938,143.494140625,98.2903289794922,75.27156066894531,324.0464782714844,94.54167938232422,45.77360534667969,107.1114501953125,29.77375030517578,105.85340118408205,70.42558288574219,89.19959259033203,50.46177673339844,56.03919982910156,103.30770111083984,86.57537841796875,493.5404052734375,508.6041564941406,198.45497131347656,142.26441955566406,30.104814529418945,123.44747924804688,38.05414581298828,103.94320678710938
2023-10-11,178.25804138183594,138.8199920654297,89.04187774658203,549.9099731445312,268.5721130371094,131.8300018310547,85.43846893310547,148.49697875976562,196.07000732421875,25.8247184753418,40.07745361328125,33.454246520996094,52.07602310180664,38.94291305541992,264.8916015625,114.276123046875,50.96784973144531,149.3483123779297,379.6460876464844,119.49040985107422,10.759198188781738,89.4449462890625,30.39951515197754,139.71209716796875,300.1358642578125,39.9754753112793,285.3878173828125,180.51515197753903,36.27333068847656,147.7254638671875,140.46194458007812,597.9876098632812,416.5332946777344,196.42855834960935,240.76055908203125,326.0313720703125,71.21157836914062,143.1183319091797,98.14803314208984,74.11613464355469,328.023193359375,95.53919982910156,46.78106689453125,107.43479919433594,29.71989631652832,105.6085205078125,70.38716888427734,88.02213287353516,50.588470458984375,56.17303085327149,102.7046127319336,87.16133880615234,490.0389709472656,508.4974060058594,201.46519470214844,142.0357666015625,30.03091049194336,122.86914825439452,37.929908752441406,100.21649932861328
2023-10-12,179.1602325439453,139.2330780029297,87.16691589355469,559.6300048828125,269.9358215332031,132.3300018310547,88.47086334228516,148.2715606689453,191.3000030517578,25.710023880004883,39.221710205078125,33.329627990722656,51.71751403808594,38.94291305541992,261.7652893066406,115.29474639892578,51.14831161499024,149.46881103515625,372.7427368164063,120.98204040527344,10.539623260498049,87.92074584960938,29.751882553100582,138.14151000976562,297.0963439941406,40.06188201904297,280.5715026855469,177.1822509765625,36.23398208618164,147.8673553466797,140.1351776123047,603.144775390625,414.1389465332031,190.2542724609375,236.2220764160156,322.391357421875,70.13227081298828,142.22213745117188,98.27135467529295,73.09221649169922,326.77984619140625,96.12027740478516,46.91998672485352,106.91545867919922,29.54934883117676,104.30877685546876,70.37757873535156,87.5147705078125,50.19864654541016,55.800201416015625,104.41024780273438,86.83907318115234,480.02191162109375,509.8654479980469,200.03219604492188,142.1089324951172,29.799972534179688,119.67417907714844,37.97769165039063,100.19767761230467
2023-10-13,177.31619262695312,138.91387939453125,87.8241195678711,548.760009765625,269.0456237792969,129.7899932861328,86.28057861328125,148.09515380859375,184.91000366210935,25.576217651367188,39.1551513671875,33.40631484985352,51.91056442260742,38.8491439819336,260.1438903808594,118.86468505859376,51.07232666015625,152.09237670898438,371.16314697265625,125.56011962890624,10.372745513916016,86.38078308105469,29.104248046875,136.5410919189453,296.5689697265625,40.73390197753906,279.5182800292969,176.8162078857422,35.378299713134766,148.3592071533203,142.23995971679688,601.8604125976562,420.7400817871094,189.14308166503903,238.2562255859375,312.9729919433594,69.86441040039062,142.80996704101562,98.66980743408205,73.07344055175781,323.3952331542969,96.7594757080078,45.43678283691406,106.07276153564452,28.822284698486328,104.1675033569336,70.3295669555664,87.57221221923828,50.02322769165039,56.36422348022461,105.52220153808594,86.52654266357422,480.3104248046875,523.3120727539062,199.8013916015625,141.83456420898438,29.71683692932129,119.50352478027344,39.143592834472656,103.39738464355467
2023-10-16,177.1873016357422,138.22848510742188,89.0902099609375,550.739990234375,271.6783447265625,132.5500030517578,88.17485809326172,149.75152587890625,184.92999267578125,25.796043395996094,39.78269958496094,33.71305465698242,52.55403900146485,38.3990478515625,262.9110107421875,119.2930679321289,51.44276428222656,153.33460998535156,380.7966613769531,126.51824951171876,10.478140830993652,86.19123840332031,29.49675178527832,138.27076721191406,301.44952392578125,40.66670227050781,284.6983947753906,179.38812255859375,35.95859146118164,149.00238037109375,142.09579467773438,609.2108154296875,420.12005615234375,191.5587158203125,239.8202362060547,319.3977355957031,70.8570556640625,145.26722717285156,98.7931137084961,73.95645141601562,328.2402648925781,98.82230377197266,46.0704460144043,106.52351379394533,29.86351203918457,105.27888488769533,71.03045654296875,89.64950561523438,52.35239028930664,56.8326530456543,104.96621704101562,87.58128356933594,485.970458984375,521.9829711914062,202.7635498046875,143.2704620361328,30.13252067565918,122.48990631103516,39.8029899597168,103.47265625
2023-10-17,175.63075256347656,140.0592803955078,89.05154418945312,560.0900268554688,269.3486633300781,131.47000122070312,86.39976501464844,151.31973266601562,185.6000061035156,26.398176193237305,41.30402755737305,34.13483047485352,52.73788833618164,38.63346862792969,264.71685791015625,119.43586730957033,51.23380279541016,155.36485290527344,381.3621826171875,126.77313232421876,10.574753761291504,86.88619995117188,29.76169204711914,138.8870391845703,296.62652587890625,41.319522857666016,283.367431640625,179.474853515625,35.46681594848633,147.64035034179688,141.78823852539062,600.981201171875,420.806884765625,191.46206665039065,240.9716339111328,322.232177734375,71.337646484375,145.83575439453125,98.82158660888672,75.45943450927734,327.6679382324219,99.76171875,43.91459655761719,106.84687042236328,29.39675712585449,107.28499603271484,70.94405364990234,90.15686798095705,52.323150634765625,57.58787536621094,106.06874084472656,88.4895248413086,482.2202453613281,520.6441650390625,203.2540283203125,143.7552032470703,32.22941970825195,123.93096923828124,40.11835479736328,104.8278350830078
2023-10-18,174.3319854736328,140.15316772460938,92.35691833496094,557.8699951171875,268.5531005859375,128.1300048828125,86.65670013427734,148.51657104492188,185.69000244140625,26.10188865661621,41.02828979492188,34.24028015136719,52.2598762512207,37.94894409179688,251.6776428222656,120.5115966796875,51.07232666015625,156.59783935546875,372.6940002441406,128.1512908935547,10.32004737854004,84.95135498046875,28.927621841430664,137.13754272460938,289.5310974121094,41.40591812133789,277.9096069335937,176.72952270507812,35.05372619628906,144.4622344970703,140.2313232421875,599.924072265625,425.5193176269531,186.9303741455078,245.6636657714844,315.2405700683594,69.64381408691406,148.38938903808594,96.75350952148438,70.33987426757812,325.7437744140625,100.49774169921876,42.17352294921875,106.07276153564452,28.19395637512207,109.48889923095705,71.28009033203125,89.74523162841797,50.5202522277832,57.92246627807617,103.85426330566406,88.333251953125,464.8023681640625,520.0716552734375,198.0414123535156,140.6821746826172,30.82533264160156,127.06903839111328,39.68830871582031,106.29593658447266
2023-10-19,173.95526123046875,136.62306213378906,92.24093627929688,555.739990234375,265.7311096191406,128.39999389648438,84.78099822998047,146.64456176757812,182.7899932861328,25.767370223999023,40.1154899597168,34.106082916259766,51.91975021362305,37.56448745727539,245.5318298339844,120.31169128417967,50.64490509033203,156.7647247314453,371.85540771484375,128.594970703125,10.126819610595703,84.46173858642578,28.780431747436523,136.9287872314453,286.8751220703125,41.53071975708008,274.5870666503906,175.57362365722656,35.083229064941406,144.07443237304688,139.6354217529297,583.68212890625,428.4860229492188,184.03163146972656,247.9185333251953,311.1032409667969,68.58812713623047,147.2812042236328,95.27360534667967,68.49871063232422,326.937744140625,99.80045318603516,42.078575134277344,106.16094970703124,27.99648094177246,108.49054718017578,70.94405364990234,90.3866195678711,50.57872772216797,57.32975769042969,102.11095428466795,87.72777557373047,467.19970703125,515.7738647460938,202.28268432617188,139.07249450683594,30.252613067626957,125.54268646240234,39.35383605957031,106.36180114746094
2023-10-20,171.3973846435547,137.28964233398438,93.5360107421875,540.9600219726562,264.03594970703125,125.16999816894533,83.39375305175781,138.7546844482422,180.0399932861328,25.14612579345703,39.61155319213867,33.396728515625,51.9013671875,37.20816040039063,243.19937133789065,118.10310363769533,50.27447128295898,154.66029357910156,365.7906188964844,125.76307678222656,10.223434448242188,83.77466583251953,29.104248046875,134.79161071777344,287.6997375488281,40.42668914794922,274.2423400878906,174.65853881835938,34.34556579589844,144.71762084960938,137.38648986816406,577.5963745117188,423.7068481445313,184.0702667236328,247.65945434570312,306.9659729003906,68.18634033203125,145.3732147216797,97.39859771728516,68.69597625732422,322.34918212890625,99.43242645263672,41.36495590209961,99.80147552490234,27.511768341064453,106.93650817871094,69.657470703125,90.16645050048828,49.57494354248047,55.647247314453125,102.55384826660156,87.01484680175781,461.9176025390625,511.3110961914063,203.2540283203125,138.9810333251953,28.57139778137207,124.36708068847656,38.48419189453125,104.53607940673828
